Cliente,Recencia,Frecuencia,Monto,Sexo,GSE,Edad
8479,1,9,244.647,MAS,E,40
8480,11,1,2.092,MAS,E,39
8481,1,12,174.087,FEM,D,40
8482,1,12,492.247,FEM,E,45
8483,2,4,78.467,FEM,D,40
8484,1,12,311.847,FEM,,43
8485,1,12,549.397,MAS,E,41
8486,1,6,79.63,FEM,C3,41
8487,1,5,57.589,FEM,D,40
8488,1,10,71.303,FEM,C3,40
8489,2,5,107.201,FEM,C3,40
8490,1,12,178.125,FEM,D,40
8491,1,3,21.294,FEM,C3,39
8492,1,12,346.069,MAS,D,39
8493,1,10,217.579,FEM,,37
8494,1,1,11.588,MAS,D,37
8495,1,9,137.393,FEM,D,37
8496,4,4,92.984,MAS,D,36
8497,5,3,38.975,FEM,C3,37
8498,1,3,57.8,MAS,E,38
8499,2,3,75.33,MAS,D,37
8500,1,6,155.765,MAS,D,36
8501,3,5,50.258,MAS,E,38
8502,1,7,73.751,MAS,C3,38
8503,1,10,502.664,FEM,D,38
8504,1,8,83.735,FEM,D,37
8505,1,8,142.258,MAS,D,37
8506,5,2,4.385,FEM,C2,37
8507,4,3,30.013,MAS,C3,39
8508,2,9,122.649,MAS,E,38
8509,5,1,3.681,FEM,E,38
8510,1,3,52.521,FEM,C3,37
8511,4,2,42.765,FEM,E,47
8512,1,6,78.833,MAS,C3,40
8513,3,2,17.571,FEM,E,39
8514,1,2,36.591,FEM,D,41
8515,1,7,279.627,MAS,C3,40
8516,1,12,569.195,FEM,C3,40
8517,1,8,210.159,FEM,C3,41
8518,1,5,81.403,MAS,C3,40
8519,1,6,99.051,MAS,C3,41
8520,1,10,98.737,FEM,C3,41
8521,2,1,3.857,FEM,D,40
8522,1,6,31.56,FEM,E,41
8523,2,2,71.242,FEM,C3,41
8524,2,1,1.84,,C3,
8525,9,2,29.647,FEM,C3,40
8526,2,2,9.891,FEM,D,40
8527,3,4,34.307,FEM,D,40
8528,1,8,137.459,MAS,C3,40
8529,1,11,259.473,FEM,D,39
8530,7,3,30.826,MAS,E,40
8531,1,10,276.074,MAS,C2,38
8532,4,7,99.694,FEM,C3,38
8533,10,2,49.513,FEM,C3,40
8534,1,8,153.919,FEM,E,40
8535,1,1,26.529,FEM,D,39
8536,2,3,22.118,FEM,E,40
8537,1,12,775.49,MAS,C3,39
8538,1,2,9.345,FEM,E,39
8539,7,2,50.735,MAS,C3,39
8540,1,12,285.624,MAS,C3,40
8541,1,2,11.003,MAS,C3,40
8542,10,1,5.454,FEM,D,41
8543,1,8,89.345,FEM,E,41
8544,3,2,22.805,FEM,C3,39
8545,2,8,333.361,FEM,C3,39
8546,11,1,14,FEM,D,39
8547,1,11,132.069,FEM,C3,39
8548,8,1,3.092,FEM,D,38
8549,3,1,7.361,MAS,,40
8550,11,1,2.58,FEM,C2,38
8551,3,7,61.034,MAS,C3,41
8552,2,4,33.894,FEM,D,38
8553,1,4,159.989,MAS,C3,38
8554,1,9,138.405,FEM,D,40
8555,10,1,3.265,MAS,E,39
8556,1,10,515.668,MAS,C3,38
8557,5,5,90.894,MAS,D,38
8558,8,3,43.924,FEM,D,39
8559,3,4,29.329,FEM,D,37
8560,3,3,38.791,MAS,C3,39
8561,4,1,29.024,FEM,D,37
8562,1,10,517.483,FEM,D,37
8563,1,12,578.344,FEM,C2,37
8564,1,3,26.092,FEM,D,38
8565,1,12,342.666,MAS,,37
8566,1,2,34.024,FEM,D,38
8567,2,10,309.224,FEM,C3,38
8568,3,1,18.856,FEM,C3,38
8569,1,9,183.006,MAS,C3,38
8570,1,9,129.395,FEM,C3,37
8571,7,1,12.855,FEM,E,38
8572,1,7,127.291,FEM,C3,37
8573,9,2,18.563,MAS,ABC1,37
8574,3,3,50.574,FEM,C3,37
8575,10,3,11.462,MAS,C3,38
8576,1,12,317.763,MAS,C3,37
8577,1,11,446.602,MAS,C3,36
8578,1,6,29.495,MAS,E,37
8579,1,3,28.992,FEM,E,37
8580,1,12,399.853,MAS,C3,36
8581,7,2,5.062,FEM,E,38
8582,1,6,248.342,FEM,C2,38
8583,1,12,296.618,MAS,E,37
8584,1,8,131.249,MAS,C3,44
8585,1,10,255.612,MAS,C3,37
8586,1,3,29.377,FEM,E,36
8587,6,2,17.897,FEM,C3,36
8588,1,1,23.343,MAS,C3,36
8589,1,12,549.105,MAS,C3,36
8590,2,8,256.592,MAS,C3,41
8591,1,6,40.618,MAS,D,39
8592,1,4,44.874,FEM,C3,40
8593,1,12,1228.776,MAS,ABC1,40
8594,1,3,27.508,FEM,C3,39
8595,1,5,40.245,MAS,,43
8596,2,9,408.346,FEM,E,41
8597,1,8,163.363,MAS,ABC1,40
8598,1,4,49.912,MAS,C3,40
8599,3,6,135.611,FEM,C3,40
8600,2,7,90.348,MAS,ABC1,41
8601,1,11,354.355,FEM,D,39
8602,1,9,501.249,FEM,ABC1,41
8603,1,9,494.1,FEM,C3,39
8604,3,1,43.968,FEM,C3,39
8605,1,11,504.983,MAS,C3,39
8606,1,10,613.718,FEM,C3,41
8607,5,2,19.815,FEM,D,41
8608,2,6,226.87,MAS,C3,40
8609,1,12,211.308,FEM,D,39
8610,1,5,42.221,FEM,ABC1,48
8611,1,6,26.409,MAS,E,39
8612,3,3,20.506,MAS,D,38
8613,5,1,4.119,MAS,D,39
8614,1,10,467.222,MAS,D,38
8615,1,11,219.925,FEM,C3,40
8616,1,6,101.198,MAS,C3,39
8617,1,12,681.769,FEM,C3,39
8618,2,9,454.556,MAS,D,40
8619,1,6,98.004,MAS,C3,40
8620,1,8,110.552,FEM,D,39
8621,1,8,569.596,MAS,C3,39
8622,3,2,20.875,FEM,D,39
8623,11,2,10.866,FEM,C3,38
8624,2,4,125.018,FEM,C3,38
8625,4,2,10.792,FEM,C3,39
8626,10,1,7.935,FEM,D,39
8627,3,7,229.646,FEM,C3,38
8628,1,8,140.579,MAS,C3,39
8629,1,12,583.872,FEM,C3,38
8630,4,7,140.242,MAS,D,37
8631,1,12,453.281,MAS,C3,38
8632,1,5,90.836,FEM,C3,39
8633,2,2,28.794,FEM,C3,38
8634,1,5,55.963,MAS,C3,38
8635,1,8,44.747,FEM,E,38
8636,6,2,10.731,FEM,D,38
8637,3,1,11.422,FEM,C3,39
8638,2,2,26.669,MAS,D,40
8639,5,3,54.597,MAS,C3,39
8640,1,10,500.597,FEM,ABC1,38
8641,4,2,12.303,MAS,C3,39
8642,2,8,185.765,FEM,ABC1,38
8643,5,3,28.787,FEM,C3,38
8644,3,1,3.297,MAS,C3,37
8645,3,3,51.734,MAS,D,40
8646,9,2,12.265,MAS,D,37
8647,3,9,182.437,FEM,C3,38
8648,11,2,22.063,FEM,,38
8649,1,5,104.538,MAS,D,36
8650,1,5,96.757,FEM,C3,37
8651,1,7,91.988,MAS,D,37
8652,1,10,337.582,MAS,E,40
8653,3,6,209.591,FEM,ABC1,44
8654,4,5,76.98,FEM,C3,38
8655,2,9,307.876,FEM,D,38
8656,1,12,329.217,FEM,C3,38
8657,1,11,477.071,FEM,E,38
8658,3,2,14.55,FEM,C3,36
8659,1,5,114.75,FEM,C3,38
8660,1,7,54.55,FEM,C3,38
8661,1,8,328.119,FEM,E,37
8662,2,1,7.966,MAS,D,37
8663,1,12,636.45,FEM,C3,37
8664,4,4,62.206,FEM,D,36
8665,2,7,85.354,MAS,C3,36
8666,4,1,19.597,MAS,D,36
8667,1,5,84.982,FEM,ABC1,37
8668,1,11,449.993,MAS,ABC1,37
8669,1,12,457.102,MAS,C3,39
8670,1,6,220.925,FEM,ABC1,39
8671,1,9,784.073,MAS,ABC1,40
8672,1,12,665.074,MAS,C2,45
8673,1,12,526.892,FEM,D,39
8674,7,2,53.127,FEM,C3,39
8675,1,6,48.79,FEM,E,40
8676,1,2,13.992,MAS,D,39
8677,8,2,44.729,MAS,C3,40
8678,3,1,4.928,FEM,C3,40
8679,2,5,130.97,FEM,E,39
8680,1,11,769.235,FEM,C3,42
8681,6,3,18.328,FEM,D,40
8682,5,2,35.792,MAS,E,41
8683,1,3,34.926,FEM,C3,40
8684,4,3,32.597,FEM,C3,39
8685,1,12,343.137,MAS,C3,40
8686,1,12,462.099,FEM,D,41
8687,1,9,267.592,MAS,C3,39
8688,1,6,108.097,FEM,C3,42
8689,1,12,702.742,FEM,C3,39
8690,1,11,745.246,FEM,C3,38
8691,4,4,71.244,MAS,D,39
8692,1,8,244.938,FEM,C3,43
8693,1,8,201.086,MAS,C3,39
8694,1,7,90.287,MAS,C3,38
8695,2,6,87.28,FEM,C3,40
8696,2,3,51.469,MAS,C3,39
8697,2,8,210.329,MAS,D,39
8698,3,2,6.013,MAS,C3,40
8699,1,5,71.546,MAS,C3,39
8700,1,2,0.003,MAS,C3,38
8701,1,10,144.182,FEM,C3,39
8702,1,7,141.252,MAS,C3,38
8703,1,6,397.025,FEM,ABC1,39
8704,1,1,7.757,MAS,C2,38
8705,1,11,963.531,FEM,C2,38
8706,1,6,122.318,FEM,D,37
8707,9,4,54.981,,C3,
8708,1,10,184.663,FEM,C3,37
8709,1,8,111.349,MAS,E,38
8710,1,11,184.852,FEM,D,38
8711,1,12,246.253,MAS,E,39
8712,2,11,406.752,MAS,C3,37
8713,1,10,168.284,FEM,D,39
8714,2,1,12.672,MAS,D,38
8715,1,12,849.62,FEM,C3,37
8716,2,5,175.931,FEM,C3,37
8717,1,3,39.254,MAS,E,38
8718,1,10,493.64,FEM,C3,38
8719,2,6,150.141,FEM,ABC1,37
8720,3,2,11.825,MAS,E,38
8721,1,9,327.043,FEM,C3,39
8722,1,12,576.914,MAS,C3,40
8723,6,1,5.361,MAS,C2,38
8724,1,11,228.309,MAS,C3,38
8725,1,12,373.616,MAS,D,38
8726,1,3,65.385,MAS,C2,38
8727,2,4,32.792,FEM,D,36
8728,1,6,241.954,MAS,C2,36
8729,1,7,186.753,MAS,D,38
8730,1,9,161.896,FEM,C3,38
8731,1,12,767.971,FEM,D,39
8732,1,12,774.239,FEM,C3,37
8733,3,7,75.421,FEM,C2,37
8734,3,1,5.655,MAS,C2,38
8735,3,2,15.718,FEM,C3,42
8736,1,12,368.389,MAS,C3,37
8737,8,1,69.202,FEM,C3,38
8738,1,1,47.737,MAS,C3,37
8739,1,4,47.882,MAS,D,37
8740,2,10,291.26,MAS,C3,37
8741,1,8,614.397,MAS,ABC1,38
8742,2,2,19.197,FEM,C3,38
8743,2,4,80.532,FEM,D,38
8744,1,1,4.063,FEM,D,37
8745,3,9,205.765,FEM,C3,36
8746,3,2,26.48,MAS,ABC1,36
8747,1,5,105.498,FEM,C3,37
8748,1,7,373.476,MAS,C3,44
8749,1,5,59.448,MAS,E,40
8750,1,11,526.203,MAS,ABC1,40
8751,1,11,264.833,MAS,C3,39
8752,1,12,630.55,FEM,ABC1,41
8753,1,9,446.92,FEM,C2,39
8754,1,12,1168.745,MAS,ABC1,39
8755,1,12,433.946,FEM,C3,41
8756,1,7,81.887,MAS,C3,40
8757,1,4,109.098,MAS,ABC1,40
8758,1,8,109.754,FEM,C3,40
8759,1,2,13.961,FEM,C3,41
8760,1,7,79.966,FEM,C3,40
8761,1,6,180.283,FEM,D,41
8762,1,3,54.126,MAS,C3,40
8763,3,4,49.563,FEM,E,39
8764,2,9,193.681,MAS,ABC1,40
8765,1,5,78.405,MAS,E,40
8766,7,2,61.982,MAS,C3,40
8767,1,9,260.016,FEM,C3,39
8768,1,12,901.212,MAS,E,39
8769,1,5,111.424,FEM,D,40
8770,4,4,45.793,FEM,D,39
8771,12,1,4.702,FEM,C3,39
8772,1,11,327.673,MAS,C3,38
8773,1,12,520.922,FEM,E,39
8774,1,4,99.49,MAS,E,39
8775,1,11,688.873,FEM,C2,39
8776,1,8,297.655,FEM,C3,40
8777,5,2,58.804,MAS,C3,39
8778,1,11,405.685,MAS,ABC1,38
8779,11,1,8.095,FEM,D,39
8780,1,3,97.817,MAS,C2,38
8781,1,1,16.766,MAS,D,39
8782,1,1,17.785,MAS,C3,38
8783,1,4,138.696,MAS,D,39
8784,1,4,23.967,FEM,D,38
8785,3,3,55.403,MAS,C3,39
8786,1,9,235.161,FEM,D,39
8787,2,4,45.625,FEM,C3,37
8788,1,8,120.265,FEM,C3,38
8789,1,9,381.038,MAS,C3,37
8790,3,1,0.916,MAS,C3,37
8791,10,1,1.966,FEM,E,37
8792,1,11,469.039,MAS,C3,37
8793,1,3,79.623,MAS,E,37
8794,1,11,717.473,FEM,ABC1,37
8795,1,10,381.554,MAS,E,38
8796,3,1,23.438,FEM,C3,39
8797,1,10,323.587,MAS,C3,39
8798,6,2,5.646,FEM,C3,38
8799,1,10,316.352,FEM,E,39
8800,3,9,146.344,MAS,D,37
8801,1,9,280.785,FEM,C3,37
8802,1,6,296.408,MAS,E,39
8803,1,8,74.471,MAS,E,38
8804,3,8,184.227,MAS,D,37
8805,1,11,941.93,FEM,D,38
8806,1,11,78.843,FEM,D,37
8807,1,11,105.014,MAS,C3,38
8808,1,11,139.05,MAS,E,36
8809,3,2,16.111,FEM,E,37
8810,8,4,61.117,MAS,D,37
8811,1,5,55.498,FEM,,38
8812,1,6,58.106,MAS,E,37
8813,1,12,463.594,MAS,C3,37
8814,3,1,15.965,MAS,C3,36
8815,1,2,76.793,FEM,D,38
8816,1,12,372.551,FEM,D,36
8817,1,2,30.713,MAS,C3,37
8818,2,7,329.388,FEM,D,37
8819,3,2,16.938,FEM,D,37
8820,1,1,15.492,FEM,D,36
8821,1,11,165.731,MAS,C3,37
8822,1,12,300.582,FEM,D,38
8823,1,9,147.134,MAS,C3,37
8824,8,1,34.635,FEM,C3,38
8825,1,12,526.78,MAS,D,40
8826,2,4,13.546,FEM,C3,39
8827,1,8,195.418,FEM,C3,40
8828,10,1,10.067,MAS,C3,40
8829,4,3,16.02,MAS,C3,41
8830,1,8,157.368,FEM,C3,40
8831,1,2,35.124,FEM,D,49
8832,2,8,210.201,MAS,C3,40
8833,1,3,31.945,FEM,D,41
8834,2,2,22.145,MAS,C2,41
8835,1,12,1059.494,MAS,C3,40
8836,4,1,33.005,FEM,C3,39
8837,1,12,130.009,FEM,C3,41
8838,8,1,1.883,MAS,C3,40
8839,1,5,151.112,MAS,D,41
8840,3,6,84.071,FEM,C3,40
8841,1,4,151.382,MAS,D,
8842,1,8,142.539,FEM,C3,39
8843,3,5,138.665,MAS,D,39
8844,3,3,21.101,FEM,D,38
8845,1,4,102.8,MAS,C3,38
8846,1,9,420.575,FEM,ABC1,40
8847,2,5,54.747,FEM,E,40
8848,2,4,138.642,MAS,D,39
8849,1,12,1570.929,MAS,C3,40
8850,1,11,479.364,MAS,C3,40
8851,1,7,132.362,FEM,ABC1,39
8852,1,8,99.098,FEM,ABC1,39
8853,1,3,86.895,MAS,D,39
8854,1,7,113.787,FEM,C2,39
8855,1,2,16.175,MAS,C3,40
8856,1,10,301.366,FEM,ABC1,39
8857,3,1,2.908,MAS,C3,39
8858,1,5,61.519,FEM,D,42
8859,1,5,149.819,MAS,ABC1,39
8860,2,1,47.031,FEM,C3,39
8861,1,5,24.765,MAS,ABC1,38
8862,1,8,95.739,FEM,E,39
8863,1,4,36.873,MAS,ABC1,45
8864,2,3,34.508,FEM,E,39
8865,7,2,18.766,MAS,C3,38
8866,4,1,22.266,MAS,C3,38
8867,2,10,288.329,FEM,C2,37
8868,1,11,377.044,MAS,ABC1,39
8869,3,8,233.612,MAS,ABC1,37
8870,2,2,75.233,FEM,C3,37
8871,2,2,21.311,MAS,E,40
8872,2,2,44.023,FEM,C3,40
8873,1,10,229.882,FEM,C3,38
8874,6,6,106.656,FEM,,37
8875,1,2,24.605,MAS,E,37
8876,1,11,429.066,FEM,E,38
8877,1,3,47.372,MAS,C3,38
8878,1,10,141.416,FEM,C3,38
8879,7,2,22.496,FEM,E,37
8880,3,7,153.529,MAS,C3,39
8881,1,12,583.979,FEM,C3,38
8882,1,4,68.002,FEM,C3,39
8883,6,1,11.085,MAS,C3,38
8884,3,5,45.938,MAS,C3,37
8885,1,4,76.564,FEM,E,37
8886,1,6,151.884,MAS,C3,37
8887,4,3,32.535,FEM,D,37
8888,2,5,39.988,FEM,C3,38
8889,2,4,29.175,MAS,C3,38
8890,4,2,26.538,FEM,C3,38
8891,1,11,425.24,FEM,D,36
8892,3,5,33.82,FEM,C2,36
8893,5,1,7.752,FEM,E,28
8894,1,7,176.313,MAS,ABC1,39
8895,1,3,13.395,FEM,C3,37
8896,2,4,32.829,MAS,C3,37
8897,8,2,14.718,MAS,C3,37
8898,1,8,83.06,FEM,D,37
8899,1,10,498.917,FEM,D,37
8900,5,4,109.434,MAS,C3,38
8901,1,11,272.787,MAS,D,37
8902,2,1,13.643,FEM,D,36
8903,4,4,49.86,FEM,ABC1,37
8904,1,7,373.721,MAS,ABC1,37
8905,1,12,680.478,MAS,ABC1,37
8906,1,6,108.927,FEM,D,41
8907,1,9,279.171,FEM,C3,39
8908,1,8,355.028,FEM,C3,41
8909,1,5,107.568,MAS,C3,40
8910,3,5,218.433,FEM,C3,41
8911,1,10,361.859,MAS,E,40
8912,1,9,137.303,FEM,C3,40
8913,4,5,41.732,MAS,C2,40
8914,5,3,26.828,FEM,D,39
8915,1,11,285.087,MAS,D,39
8916,5,4,47.335,FEM,D,40
8917,1,7,169.398,FEM,D,41
8918,1,7,107.013,MAS,D,40
8919,1,3,47.097,FEM,D,41
8920,1,4,195.837,FEM,E,40
8921,3,7,133.748,MAS,D,40
8922,2,11,178.292,FEM,E,41
8923,2,9,97.076,MAS,C3,40
8924,1,3,33.933,FEM,C3,40
8925,1,11,256.565,FEM,C3,39
8926,1,12,300.979,FEM,C2,39
8927,1,8,173.802,MAS,C3,40
8928,1,8,77.416,MAS,C3,39
8929,1,12,511.298,MAS,D,39
8930,4,6,103.658,MAS,C3,38
8931,4,7,123.911,FEM,D,38
8932,3,8,278.728,FEM,D,38
8933,2,6,129.568,FEM,ABC1,39
8934,1,12,973.613,MAS,C3,39
8935,10,2,9.155,FEM,C3,40
8936,1,6,96.508,MAS,ABC1,38
8937,2,2,16.267,FEM,ABC1,38
8938,2,5,185.897,FEM,ABC1,39
8939,3,8,268.537,FEM,ABC1,39
8940,7,2,54.793,MAS,C3,40
8941,1,12,339.116,MAS,ABC1,39
8942,6,1,1.924,FEM,E,40
8943,6,1,3.71,MAS,C3,38
8944,1,12,198.543,FEM,D,40
8945,1,6,159.083,FEM,C3,39
8946,1,7,81.619,FEM,D,39
8947,1,11,412.239,FEM,C3,37
8948,1,9,174.887,FEM,ABC1,37
8949,1,11,437.516,MAS,C2,41
8950,2,7,32.793,MAS,C3,39
8951,6,1,9.824,MAS,D,38
8952,1,8,147.028,MAS,C3,37
8953,1,3,88.145,FEM,ABC1,38
8954,1,8,239.236,FEM,C3,38
8955,2,6,113.904,MAS,D,39
8956,1,12,508.455,MAS,E,38
8957,9,2,38.172,FEM,E,37
8958,1,8,120.733,FEM,C2,39
8959,1,5,66.451,MAS,C2,37
8960,9,3,25.454,FEM,C3,38
8961,2,3,29.606,MAS,C3,38
8962,2,9,303.454,MAS,C3,38
8963,1,8,135.525,FEM,C3,38
8964,1,1,34.629,MAS,D,38
8965,1,3,86.193,FEM,D,37
8966,3,3,19.326,FEM,E,37
8967,2,7,86.9,FEM,C3,36
8968,3,10,430.933,FEM,ABC1,38
8969,2,3,27.59,FEM,D,38
8970,1,3,70.936,MAS,C3,36
8971,1,12,875.865,MAS,C3,38
8972,1,4,45.908,FEM,C3,37
8973,1,8,208.414,MAS,C2,36
8974,1,6,100.451,FEM,C3,37
8975,1,10,251.455,FEM,C3,38
8976,1,6,56.062,MAS,D,37
8977,1,12,525.125,MAS,C3,38
8978,2,6,177.621,MAS,D,37
8979,1,9,255.274,FEM,C2,37
8980,1,8,130.807,MAS,C3,37
8981,9,1,5.874,FEM,D,44
8982,1,10,383.15,MAS,C3,37
8983,11,1,2.513,FEM,D,39
8984,1,12,704.339,MAS,D,36
8985,1,9,136.468,MAS,C3,40
8986,2,6,59.208,MAS,E,40
8987,2,5,101.085,FEM,D,41
8988,1,4,69.869,MAS,C3,40
8989,1,10,66.545,MAS,C3,39
8990,1,8,201.37,MAS,D,40
8991,1,10,201.036,FEM,C3,40
8992,3,5,35.828,FEM,C3,41
8993,4,2,13.677,FEM,E,41
8994,4,7,172.853,MAS,ABC1,40
8995,4,2,22.982,FEM,E,40
8996,1,5,38.882,MAS,C3,39
8997,3,4,25.953,MAS,D,39
8998,1,10,433.863,MAS,C3,42
8999,6,5,140.696,FEM,C2,40
9000,1,9,312.842,MAS,D,41
9001,2,8,264.934,FEM,E,41
9002,1,9,102.155,FEM,E,39
9003,1,10,591.18,MAS,C3,39
9004,1,11,401.869,FEM,C3,38
9005,2,2,23.875,FEM,C3,38
9006,1,4,63.085,FEM,C3,40
9007,1,6,73.51,FEM,D,38
9008,1,9,403.529,MAS,ABC1,39
9009,2,6,69.276,MAS,D,38
9010,1,5,44.801,FEM,E,39
9011,1,1,25.378,MAS,D,39
9012,1,6,50.901,MAS,D,38
9013,3,3,33.797,FEM,D,38
9014,3,4,27.546,FEM,D,39
9015,1,2,44.642,FEM,C3,40
9016,1,9,265.396,FEM,C3,38
9017,1,9,169.429,MAS,C3,39
9018,8,1,0.811,FEM,D,39
9019,3,1,2.008,FEM,D,38
9020,1,3,34.511,FEM,E,38
9021,1,12,491.029,MAS,C3,38
9022,2,6,109.346,MAS,C3,38
9023,1,11,439.743,MAS,C3,38
9024,3,4,64.767,FEM,C3,38
9025,1,3,154.982,,ABC1,
9026,1,6,173.294,FEM,C3,38
9027,5,4,57.118,FEM,C3,38
9028,3,2,9.997,MAS,C3,39
9029,1,4,20.674,MAS,E,37
9030,8,2,17.953,MAS,D,
9031,1,12,189.724,MAS,C3,37
9032,2,4,135.287,MAS,E,37
9033,1,4,39.875,MAS,C2,38
9034,1,8,262.21,FEM,C3,38
9035,1,5,139.745,MAS,D,37
9036,3,3,23.272,FEM,E,38
9037,8,1,13.454,MAS,E,37
9038,1,12,723.582,FEM,C3,37
9039,2,2,59.322,MAS,C3,
9040,2,7,134.193,FEM,C3,38
9041,1,10,78.796,MAS,E,37
9042,1,6,326.494,FEM,E,38
9043,1,7,188.518,FEM,C3,36
9044,1,1,5.564,FEM,D,38
9045,1,9,164.609,FEM,E,37
9046,3,2,65.644,MAS,D,37
9047,1,8,162.741,FEM,C3,38
9048,1,11,531.264,MAS,C3,38
9049,1,11,161.718,FEM,E,37
9050,3,7,82.256,FEM,E,38
9051,2,2,21.124,MAS,D,38
9052,1,4,66.21,MAS,C3,37
9053,1,5,117.151,FEM,D,41
9054,1,6,948.066,MAS,D,40
9055,3,3,40.776,FEM,ABC1,40
9056,1,4,23.966,FEM,C3,40
9057,5,2,16.003,FEM,E,39
9058,1,5,94.303,FEM,ABC1,40
9059,4,2,34.566,FEM,D,40
9060,3,3,49.452,FEM,,40
9061,10,2,21.047,MAS,E,39
9062,1,4,56.713,FEM,D,39
9063,2,5,12.583,FEM,D,38
9064,4,1,27.455,FEM,D,39
9065,6,5,75.429,FEM,D,38
9066,1,6,212.28,FEM,D,40
9067,4,3,16.626,MAS,D,40
9068,7,1,13.284,FEM,D,39
9069,1,6,127.086,FEM,E,40
9070,1,4,95.233,FEM,C3,40
9071,2,6,60.434,MAS,D,40
9072,1,12,525.147,MAS,C3,39
9073,2,2,52.984,FEM,E,39
9074,1,12,818.483,FEM,D,38
9075,1,5,79.535,FEM,D,39
9076,5,7,417.539,FEM,C2,40
9077,4,4,16.332,FEM,E,38
9078,3,7,72.838,MAS,E,39
9079,1,2,9.733,FEM,C3,39
9080,1,11,242.306,FEM,D,39
9081,1,6,53.761,FEM,C3,40
9082,1,2,21.032,FEM,D,38
9083,1,3,19.672,MAS,E,38
9084,2,7,175.762,MAS,C3,39
9085,1,9,139.146,MAS,C3,39
9086,1,1,84.274,FEM,,40
9087,12,1,3.198,FEM,E,40
9088,1,10,286.676,FEM,C3,39
9089,1,2,34.527,FEM,D,38
9090,4,1,48.721,MAS,C3,38
9091,2,9,142.02,FEM,E,38
9092,1,4,6.925,,E,
9093,1,9,179.008,FEM,C3,38
9094,1,4,33.571,FEM,C3,39
9095,1,9,206.087,MAS,C3,37
9096,1,7,174.72,FEM,E,39
9097,2,11,532.702,FEM,ABC1,38
9098,1,12,270.735,FEM,D,39
9099,1,8,94.881,FEM,D,39
9100,1,8,327.54,FEM,D,38
9101,1,10,340.19,MAS,C2,38
9102,1,5,44.783,FEM,E,37
9103,1,12,73.782,MAS,C3,38
9104,1,9,472.124,MAS,C3,38
9105,2,8,80.261,FEM,D,38
9106,1,3,38.286,MAS,D,38
9107,2,4,54.808,FEM,E,39
9108,4,1,7.022,FEM,E,37
9109,2,6,122.62,FEM,D,38
9110,1,5,63.329,FEM,E,38
9111,9,3,42.753,FEM,E,37
9112,9,1,19.457,MAS,C3,37
9113,7,2,17.082,MAS,D,36
9114,1,8,260.122,FEM,C3,38
9115,1,1,8.286,FEM,C3,37
9116,3,2,98.273,MAS,C3,36
9117,4,2,9.461,FEM,D,36
9118,2,9,257.251,FEM,C3,37
9119,1,12,717.203,MAS,C3,40
9120,1,6,217.352,MAS,ABC1,37
9121,7,1,5.034,FEM,,42
9122,2,9,222.68,MAS,C3,39
9123,7,1,13.319,FEM,C3,37
9124,3,2,20.453,MAS,C3,38
9125,1,2,14.446,MAS,E,38
9126,2,5,100.71,FEM,C3,38
9127,1,9,121.429,FEM,E,38
9128,1,6,126.562,MAS,D,37
9129,5,3,35.953,MAS,E,37
9130,1,10,401.46,MAS,C3,39
9131,1,8,251.525,MAS,C3,39
9132,5,1,1.883,MAS,C3,39
9133,2,8,55.518,MAS,D,38
9134,1,9,79.671,MAS,C3,40
9135,1,3,68.764,FEM,D,39
9136,5,2,33.681,FEM,D,39
9137,1,1,8.207,MAS,C3,39
9138,1,10,175.033,FEM,ABC1,38
9139,6,3,44.911,FEM,C3,44
9140,12,1,10.403,FEM,D,38
9141,1,6,157.875,FEM,D,40
9142,2,9,57.645,FEM,E,39
9143,8,5,116.128,MAS,E,41
9144,12,1,5.62,MAS,D,39
9145,1,3,18.913,MAS,D,41
9146,1,3,33.634,MAS,D,39
9147,1,11,319.255,FEM,E,39
9148,1,2,37.072,MAS,C3,39
9149,1,2,9.229,MAS,E,39
9150,3,5,49.602,MAS,C3,39
9151,1,10,211.85,MAS,D,38
9152,5,2,14.059,MAS,D,39
9153,1,8,331.201,FEM,E,39
9154,1,6,124.013,FEM,E,39
9155,1,12,545.402,FEM,C2,38
9156,1,12,776.176,MAS,C3,39
9157,1,4,49.901,MAS,C2,40
9158,1,12,813.307,MAS,C3,39
9159,2,11,277.66,FEM,C2,39
9160,1,5,20.037,FEM,E,41
9161,1,11,357.786,FEM,D,40
9162,2,3,31.692,MAS,D,39
9163,10,1,5.454,FEM,D,39
9164,2,6,143.851,MAS,C3,38
9165,2,3,79.034,FEM,E,38
9166,3,5,45.319,FEM,C3,38
9167,1,7,147.808,MAS,C3,38
9168,1,12,93.655,FEM,D,38
9169,1,2,29.363,MAS,C3,37
9170,1,12,364.47,MAS,E,37
9171,1,8,276.203,MAS,C3,38
9172,5,2,48.349,FEM,ABC1,10
9173,1,12,319.298,FEM,C3,37
9174,1,10,218.588,MAS,C3,38
9175,1,4,81.241,FEM,D,38
9176,3,4,100.791,FEM,D,37
9177,2,5,118.079,MAS,C2,37
9178,2,5,66.433,MAS,C3,38
9179,1,5,134.939,MAS,D,37
9180,1,11,457.538,FEM,C3,38
9181,4,4,49.141,MAS,C3,38
9182,1,1,2.575,,C3,
9183,2,6,64.052,MAS,ABC1,38
9184,1,10,229.187,MAS,C3,38
9185,1,12,690.613,FEM,C3,39
9186,1,12,449.103,FEM,D,38
9187,1,1,2.647,FEM,C3,38
